## Initial set of words come from Mathematica with usage frequency.
## These have been augmented with Linux dictionary words: /usr/share/dict/words.
## The additional words have been filtered removing: words that end in "s";
## words with accents; and words with a capital letter.
## These additional words have been assigned the frequency of 1.0e-9 (lower than any of the Mathematica word frequencies).
word,freq
inert,3.554459614680779e-6
setup,3.5496949227321076e-6
fetch,3.548745202606748e-6
canoe,3.5471464591743346e-6
cords,3.5444338145746593e-6
tenor,3.54365576690325e-6
tread,3.5397871130945053e-6
vault,3.5257505239011384e-6
polls,3.524123074096311e-6
rainy,3.5234752181718417e-6
weird,3.5032899783308933e-6
marsh,3.503229722932101e-6
rider,3.4992662859263268e-6
fuzzy,3.494380105613464e-6
witch,3.478981758530772e-6
dough,3.4745164988865795e-6
hooks,3.4586000974309857e-6
lunar,3.4537192785913073e-6
barge,3.4511919118196523e-6
needy,3.443822713302838e-6
wharf,3.4331118371747516e-6
molar,3.4174676863430934e-6
venue,3.4129231774906033e-6
deter,3.411717454583038e-6
crane,3.4099894041590534e-6
demon,3.4033531911322642e-6
waive,3.400008825449228e-6
brood,3.37076604482243e-6
libel,3.3696279448826033e-6
handy,3.3660641270559176e-6
pagan,3.3623516998915306e-6
towel,3.3486806428505275e-6
hasty,3.347541070847732e-6
syrup,3.3465861413766547e-6
fetus,3.3434531350213844e-6
tails,3.341136985562671e-6
amply,3.3401200019612024e-6
anode,3.3390736541603356e-6
notch,3.3368331679091235e-6
liter,3.3330864510116594e-6
cigar,3.3164826121196696e-6
crank,3.31192862574133e-6
stall,3.2945941738589453e-6
slack,3.2444969392124766e-6
naive,3.2386867160107854e-6
spoon,3.2344245956411818e-6
niece,3.233221618557526e-6
bacon,3.2286810663310224e-6
trash,3.2166050156027032e-6
toast,3.205612004439942e-6
aisle,3.169392297146486e-6
glare,3.1597948255964293e-6
ovary,3.1567383403328246e-6
rally,3.156705051768049e-6
tutor,3.1543166680818762e-6
brook,3.153014595974369e-6
cocoa,3.125471912066168e-6
spill,3.120410884778627e-6
greet,3.1148962836701714e-6
dwarf,3.114179304549848e-6
maple,3.1010877803280893e-6
larva,3.0894803403764617e-6
stalk,3.084054975941732e-6
risky,3.056559365361063e-6
torch,3.053847724163782e-6
dusty,3.048389772650553e-6
merge,3.028465219065581e-6
motif,3.0193030519707758e-6
modem,2.994974541160202e-6
ester,2.9907469814901298e-6
stray,2.9758752277089333e-6
steer,2.9678633445583726e-6
equip,2.9481812483029063e-6
pearl,2.942440614196606e-6
hatch,2.936364963022272e-6
muddy,2.9350964943347545e-6
bliss,2.89758003955186e-6
verge,2.897119097501528e-6
peach,2.8961398984103927e-6
motto,2.8934902986562228e-6
tiger,2.8680601376423617e-6
clamp,2.852739520838319e-6
eased,2.8496663580477347e-6
liner,2.831874596840905e-6
miner,2.8281253622108163e-6
hairy,2.8190353741736958e-6
clash,2.818997726705724e-6
modal,2.8058732445256467e-6
toxin,2.805544963899526e-6
shrub,2.79175790895399e-6
grove,2.7876116650307546e-6
cedar,2.7709753754628632e-6
shiny,2.7671633709017075e-6
timid,2.759333967537666e-6
squad,2.7585602852711755e-6
papal,2.7469091639913964e-6
china,2.7391118957293278e-6
diode,2.737633904246412e-6
bowls,2.728651254241689e-6
blues,2.7281375945402406e-6
ledge,2.7221674351507144e-6
manly,2.7154586563582048e-6
vinyl,2.7043485035589862e-6
pinch,2.703502824462956e-6
strap,2.7024817654977142e-6
greed,2.6990674507696815e-6
nasty,2.695082842759585e-6
niche,2.6947648861188416e-6
booth,2.694753470824962e-6
plank,2.6944450944360177e-6
crisp,2.693563668767409e-6
prism,2.6825489587563073e-6
hinge,2.6805718131515058e-6
broth,2.6574393640348336e-6
rhyme,2.6491155827394303e-6
defer,2.6479933898209138e-6
spike,2.6442721230353014e-6
brine,2.644075543320687e-6
maxim,2.6402997532662714e-6
apron,2.629459654099105e-6
fumes,2.622526634620077e-6
tying,2.6217661557670537e-6
blond,2.6183874046774725e-6
aorta,2.6059135722334757e-6
tonic,2.5924285255612004e-6
quart,2.5720534272601336e-6
stead,2.5707362678473728e-6
pivot,2.5632814542847305e-6
goose,2.5589379586113245e-6
cleft,2.550974860926047e-6
sieve,2.5360709813055153e-6
blush,2.5283396972829013e-6
queue,2.525317034326501e-6
stump,2.498632163153692e-6
brute,2.4953715585971957e-6
mates,2.483381592997653e-6
scalp,2.4728686577113546e-6
pixel,2.472578835697068e-6
ovate,2.4705098032966885e-6
flint,2.4633245279611917e-6
juror,2.462148013624435e-6
boron,2.4468874547865284e-6
badge,2.4370987998060504e-6
frail,2.427114189333786e-6
forge,2.4250777122996514e-6
fried,2.4219804185461437e-6
ditto,2.4173449223783186e-6
stark,2.4051526643842096e-6
bends,2.402857172770431e-6
chick,2.3958305047268717e-6
teens,2.3908383403749732e-6
cling,2.390002319340025e-6
villa,2.387158505528936e-6
evade,2.3487411964095718e-6
frown,2.3366679044142525e-6
scrub,2.3256123386549685e-6
beset,2.3236343510025414e-6
sting,2.3233221280014985e-6
humid,2.3224406752847274e-6
guise,2.3199940918328236e-6
roast,2.3162720121660475e-6
woody,2.3118848272317766e-6
camel,2.3051645035582515e-6
birch,2.3041382905233133e-6
blaze,2.2928055924300927e-6
lyric,2.2907682988612366e-6
brisk,2.2816679655054236e-6
yacht,2.2803656988521423e-6
glove,2.2793125056936157e-6
crawl,2.2771899246817813e-6
jelly,2.2770453584047708e-6
chess,2.275398412413391e-6
flute,2.272906674069439e-6
mixer,2.2724788061484784e-6
dummy,2.265798815395572e-6
scare,2.2571439029025913e-6
amber,2.2519721447357955e-6
privy,2.243776039975294e-6
vogue,2.2309869441222776e-6
tempo,2.221367260775649e-6
cache,2.221289227650609e-6
dogma,2.2108996789649367e-6
madam,2.2031117162913017e-6
lumen,2.2013531140987744e-6
scant,2.1988289789473177e-6
weave,2.1955370843478953e-6
flare,2.195347843075559e-6
truce,2.1946114586020375e-6
stony,2.1769748747730194e-6
pouch,2.1739641307976077e-6
perch,2.1594693152210205e-6
timed,2.1511095583779247e-6
grind,2.1498702037323053e-6
wired,2.149571205263131e-6
grate,2.149016359158713e-6
nylon,2.146380461283742e-6
lance,2.1457380176477606e-6
satin,2.143851537459313e-6
mucus,2.1426818381919053e-6
abbot,2.140389391264137e-6
ethic,2.1396909682580163e-6
heaps,2.124821586409071e-6
bluff,2.123331538131467e-6
haven,2.1211527151636944e-6
groom,2.120103471282344e-6
payee,2.1200606640255777e-6
annex,2.1197306448068535e-6
witty,2.1189536010679232e-6
bleak,2.116704805439238e-6
alias,2.1152470823545756e-6
gauze,2.11049345985504e-6
gleam,2.1035349186447e-6
remit,2.1019058236379782e-6
femur,2.0914855922183393e-6
anion,2.0901958583555484e-6
shunt,2.074651050490124e-6
latch,2.0736681529289603e-6
stale,2.0636831023559395e-6
bulky,2.049982435811775e-6
swarm,2.0410223384345736e-6
evoke,2.0357413880395425e-6
reuse,2.0317487168293533e-6
argon,2.028660926338528e-6
tibia,2.0250583203382007e-6
abbey,2.0241128787950113e-6
brace,2.0203734552016007e-6
plume,2.0178236728714773e-6
vicar,2.017551539231265e-6
dower,1.9979417252173326e-6
doped,1.9969863821541465e-6
epoxy,1.996233682251124e-6
debit,1.996161958608878e-6
hobby,1.9904052529112453e-6
attic,1.989383273395772e-6
levee,1.9866268162217495e-6
gloss,1.9856022537831837e-6
irons,1.9827543169138657e-6
debut,1.9819571176923148e-6
silty,1.967233438278939e-6
rusty,1.960571205278336e-6
famed,1.957961482798556e-6
facet,1.957067684344809e-6
avert,1.945261736936192e-6
jewel,1.936608374064977e-6
tacit,1.9202171353428746e-6
groan,1.911802675268139e-6
razor,1.9038626574987396e-6
mourn,1.9033390225019207e-6
brink,1.9027356590818986e-6
calyx,1.8968298187843918e-6
comet,1.8924252725201215e-6
taper,1.8918364661210484e-6
pizza,1.8868710201719841e-6
widen,1.8837492880345445e-6
rumor,1.8777548871180338e-6
datum,1.8749924869843888e-6
pedal,1.8737989305939578e-6
bleed,1.8550287876684961e-6
gorge,1.8547245961272869e-6
chant,1.8492857919210137e-6
reset,1.845175614693842e-6
cheat,1.8434268419721792e-6
flaps,1.8407597901861328e-6
dusky,1.8403693656066591e-6
fable,1.8286082966123828e-6
comma,1.8276820591343895e-6
shark,1.8262937857748837e-6
circa,1.8252611857266023e-6
aloft,1.8234701701836414e-6
aptly,1.8204116898856419e-6
idiom,1.8131220276855404e-6
lucid,1.8085989183686849e-6
ensue,1.8026154807924249e-6
spasm,1.7924893886847023e-6
mirth,1.7747844646029817e-6
align,1.7746344548421692e-6
aloof,1.7721124983094889e-6
amuse,1.7711090677964903e-6
steak,1.770878434731619e-6
abyss,1.768452920836762e-6
amine,1.7676023407557972e-6
berth,1.767446111389142e-6
bribe,1.7663032430183767e-6
haunt,1.765882595309576e-6
hoist,1.7646728566720938e-6
dimly,1.7627801786098016e-6
recur,1.7576603883046144e-6
shady,1.7560812025147726e-6
lowly,1.7453441446493195e-6
lathe,1.7378312264956848e-6
purge,1.737083788210147e-6
glide,1.7362831520579545e-6
hilly,1.729348609469188e-6
glaze,1.728370583542418e-6
plump,1.7213536721592022e-6
jolly,1.7206032326309715e-6
spore,1.7171740705432431e-6
havoc,1.710291053718771e-6
excel,1.7030876226657017e-6
drier,1.7006576040997053e-6
farce,1.7005075161940593e-6
broom,1.7000945313942915e-6
ethos,1.6988437544702573e-6
choke,1.6970921378996906e-6
relic,1.6935321985745377e-6
tempt,1.6918325356409615e-6
latex,1.6909457583950684e-6
helix,1.6863303452303192e-6
wafer,1.684331793898596e-6
vexed,1.6803927250400414e-6
filth,1.6765923386398848e-6
leafy,1.6741820158166644e-6
mimic,1.6724945504737792e-6
puppy,1.6698993308725962e-6
scarf,1.6681076705080218e-6
godly,1.6592509109597628e-6
scout,1.6485900575368616e-6
oddly,1.6454856888165016e-6
expel,1.6451978641153854e-6
timer,1.6445422962064429e-6
drown,1.6428075008823191e-6
baron,1.640814920352184e-6
berry,1.6400882862424126e-6
stair,1.6394681019648986e-6
aught,1.6343277851964331e-6
feces,1.6335833346071626e-6
laity,1.6268566564530834e-6
truss,1.6247237302842013e-6
thorn,1.6247081041803721e-6
mania,1.618756306341245e-6
motel,1.6044371390231939e-6
snowy,1.6041822026761062e-6
axiom,1.6025928522172561e-6
crabs,1.5997010602828217e-6
magma,1.5932530781978041e-6
chert,1.588404372021368e-6
snout,1.5813683132049449e-6
atlas,1.5776583321934886e-6
daddy,1.575205425687096e-6
edict,1.567307645532863e-6
repel,1.5668544871993085e-6
aroma,1.565410901373514e-6
tinge,1.565389694939528e-6
envoy,1.5623422286886659e-6
beech,1.5586146726211615e-6
obese,1.551776710565868e-6
shank,1.5493272477720148e-6
pasta,1.5472479660847913e-6
tramp,1.5432593755098211e-6
abate,1.5337367625741966e-6
mural,1.5301250613104246e-6
cider,1.5173667605477118e-6
curly,1.5151637860462025e-6
poker,1.5134757323245384e-6
dryer,1.5102973859480949e-6
clone,1.509432308001531e-6
chute,1.499303131500826e-6
smear,1.4981056198310453e-6
venom,1.4970481631532826e-6
mover,1.493385704436173e-6
baker,1.483123860340039e-6
laced,1.4823078114940185e-6
slump,1.476376144532537e-6
snail,1.4754333838424344e-6
spice,1.4733758242262354e-6
palsy,1.4705000835660348e-6
hello,1.465332848981834e-6
snack,1.462601938163056e-6
salon,1.459345898808083e-6
glued,1.4587329326309044e-6
slash,1.4526255882335066e-6
tally,1.448941613580295e-6
pluck,1.4471957749988996e-6
humus,1.4434817522811352e-6
props,1.4375630221573068e-6
erase,1.4334750096908566e-6
shrug,1.4319728381594903e-6
spire,1.4236374954410945e-6
fecal,1.4229142450635602e-6
adorn,1.4194581245300256e-6
shawl,1.4187031292522916e-6
quail,1.4178804586777327e-6
amiss,1.4163002549165817e-6
spade,1.4157495409458001e-6
adept,1.4093179104425023e-6
rouse,1.4077342010374812e-6
rogue,1.4075695270559679e-6
cater,1.4040920712455283e-6
slang,1.3982341535981153e-6
algal,1.39751332744916e-6
quilt,1.397180626454968e-6
scary,1.3951353847202607e-6
guild,1.3842255097671661e-6
patio,1.3837586365148642e-6
slick,1.3834868155049205e-6
torso,1.3795262856192624e-6
shaky,1.3783176804210154e-6
clasp,1.3750511791758794e-6
tithe,1.3731095737610326e-6
buddy,1.372743656133443e-6
rinse,1.3663166661586061e-6
dizzy,1.35537785624022e-6
adore,1.353202596630217e-6
usury,1.3521278869111924e-6
mater,1.3491793372196696e-6
sever,1.3476307713704447e-6
stung,1.340342221571175e-6
bathe,1.33963695900451e-6
sneak,1.3382941993135288e-6
twine,1.334320132594464e-6
lotus,1.3340342270421696e-6
lupus,1.3316187915372128e-6
rabbi,1.326438022772565e-6
hound,1.323644816576484e-6
ingot,1.320298663755213e-6
tonal,1.3194874176346738e-6
silky,1.3187983594194057e-6
taboo,1.3177930758615872e-6
snare,1.3171232711913522e-6
fated,1.3136898221123574e-6
lobed,1.312034216468513e-6
franc,1.3119848427257933e-6
snuff,1.3100578157770072e-6
phage,1.3084231286517788e-6
clown,1.3079428106349578e-6
nexus,1.306878955010955e-6
nobly,1.3044727180204708e-6
tunic,1.300502579489427e-6
grill,1.2929614486680075e-6
buggy,1.2918652013281998e-6
plaza,1.2874194762720177e-6
fling,1.2822988613515352e-6
taped,1.2804098620898402e-6
bully,1.2776341506676632e-6
shoal,1.2774854216090336e-6
rigor,1.2753846777640014e-6
giver,1.2679115049915717e-6
dowry,1.2549004984431498e-6
uncut,1.2544862451092378e-6
scoop,1.253442094513219e-6
slant,1.251996665364447e-6
kneel,1.24363691960983e-6
keyed,1.2413432045865217e-6
shave,1.2378994454909833e-6
sling,1.2355171045217044e-6
whorl,1.2352973611147388e-6
slime,1.2333340306501936e-6
smoky,1.2328234435886298e-6
stoop,1.2278259869943065e-6
psalm,1.227141824941612e-6
silks,1.2253570315581882e-6
smash,1.223017820392065e-6
waxed,1.2222797620127548e-6
quark,1.221212101951407e-6
bland,1.219236593889549e-6
icing,1.2176262058288163e-6
triad,1.2145180097215962e-6
spawn,1.2136082713376692e-6
groin,1.2135198038628922e-6
shire,1.208799458647783e-6
loser,1.205150164085752e-6
arson,1.2045509410007402e-6
rayon,1.204445142863966e-6
sleek,1.2016568083424437e-6
booty,1.2011424656286327e-6
misty,1.197998651069898e-6
mated,1.1969078784312058e-6
hoard,1.189802546309397e-6
messy,1.1873940469734692e-6
hitch,1.1862024669385225e-6
avian,1.1854351277872017e-6
taint,1.1816972974382668e-6
crate,1.1782785470505863e-6
hives,1.1771611563029998e-6
heath,1.1696414204282684e-6
freak,1.169595222643477e-6
chasm,1.1694363111821062e-6
ripen,1.165889376620181e-6
toned,1.1648379974533036e-6
blink,1.1645442552178522e-6
moose,1.163260344401266e-6
valor,1.1597950661024948e-6
sonic,1.155997601959341e-6
tease,1.1550859593225266e-6
chaff,1.153334440308336e-6
windy,1.1527835400699651e-6
comer,1.1512354761869796e-6
bulge,1.1478748528617579e-6
chunk,1.1463085216502672e-6
regal,1.1407483975088568e-6
borer,1.1341297408969191e-6
radon,1.1316222536336232e-6
cadre,1.1299613514852492e-6
oiled,1.127462108047813e-6
tiled,1.123862671708508e-6
tonne,1.1199893661977217e-6
cadet,1.118896376888093e-6
muted,1.1138486658521756e-6
diver,1.110624901503073e-6
spout,1.107989046856742e-6
jetty,1.1078205166085242e-6
dazed,1.1068497206654791e-6
lemma,1.1052598534225957e-6
clump,1.1034033362586383e-6
wager,1.0995930444621884e-6
braid,1.0982368445743834e-6
chuck,1.0977534459917675e-6
carve,1.0964835086005228e-6
synod,1.0963867858142723e-6
wield,1.0903670499707635e-6
sloop,1.0850607962617777e-6
juicy,1.0802949642565305e-6
sneer,1.076843752143836e-6
crave,1.076512279791036e-6
shove,1.0754125280352739e-6
heave,1.0748577990652512e-6
milky,1.0734497837631195e-6
clams,1.0727287386810505e-6
whirl,1.0709377402549797e-6
dumps,1.0628429859096575e-6
aired,1.0614605350696632e-6
gaily,1.0588458515506308e-6
flake,1.0553177592555973e-6
payer,1.053383542626184e-6
loins,1.0482074074713923e-6
sewed,1.0468310365332731e-6
salty,1.0457586931854782e-6
steed,1.0437403597511935e-6
graze,1.0391087674120558e-6
otter,1.037215852722452e-6
manic,1.035215986469565e-6
boxed,1.0316981385837343e-6
valet,1.0313875227142343e-6
seine,1.0304099819817228e-6
mores,1.029567895095615e-6
hazel,1.0280872541449274e-6
servo,1.0252189047779798e-6
mulch,1.0239037580440306e-6
annul,1.0215273998693957e-6
showy,1.0193062057821003e-6
allay,1.018583869840269e-6
shack,1.0168475868107494e-6
darts,1.0128263170718376e-6
smelt,1.009682502513103e-6
annoy,1.0085952436380879e-6
azure,1.0083773902900932e-6
hotly,1.0068755073011529e-6
bushy,1.0067094757987449e-6
loamy,1.0054236788177034e-6
vomit,1.004369691832974e-6
winch,1.0022363353145928e-6
squat,1.001733948647152e-6
rupee,1.0008580845374028e-6
gypsy,1.0004490671535624e-6
growl,9.982363531828207e-7
ruddy,9.952951461531393e-7
mason,9.940105094687987e-7
colic,9.9306259857746e-7
zonal,9.92360039889847e-7
spicy,9.919375918441595e-7
tasty,9.913375806692599e-7
anvil,9.900244108342835e-7
hover,9.890285996177342e-7
rivet,9.870975354939194e-7
quash,9.86641014716084e-7
ovoid,9.859341213630925e-7
eerie,9.856329522011877e-7
frock,9.824992658915093e-7
decor,9.788979211504284e-7
raven,9.787987698900543e-7
smith,9.756235911887051e-7
staid,9.738074773337632e-7
girth,9.682634858213506e-7
vodka,9.660422771859043e-7
scrip,9.636521983400285e-7
madly,9.627366119189632e-7
aspen,9.619190313549974e-7
bevel,9.613986977338292e-7
siren,9.5961263247433e-7
olden,9.591421879534375e-7
crook,9.562057052437074e-7
rafts,9.54531302206965e-7
islet,9.542543696775612e-7
rebut,9.532769985177167e-7
lilac,9.491927231774335e-7
amide,9.463241232648575e-7
scour,9.447978444136942e-7
poise,9.437326720532225e-7
nosed,9.429259501690592e-7
inset,9.427924562008242e-7
karma,9.41980435342685e-7
oasis,9.409719661747742e-7
curry,9.406350383885328e-7
friar,9.391635192756803e-7
drone,9.387997177421742e-7
spool,9.372509055898938e-7
ardor,9.36818684698949e-7
aback,9.348001844502783e-7
dingy,9.346754383916376e-7
foyer,9.323416874337997e-7
usher,9.317743303267759e-7
tuber,9.314952581137828e-7
jacks,9.306399570095755e-7
strut,9.289768724733784e-7
nymph,9.260014605198251e-7
giddy,9.246117740536505e-7
burgh,9.243482417778504e-7
gravy,9.238685781556648e-7
mango,9.217331417846799e-7
alibi,9.167735712219977e-7
affix,9.154001915903998e-7
hoops,9.14251060345289e-7
poppy,9.138852399958893e-7
smack,9.136569212739381e-7
brunt,9.10601181006258e-7
agile,9.08594126426712e-7
swirl,9.061543020821356e-7
bible,9.000692132989361e-7
unify,8.99273932439172e-7
bison,8.98993476032168e-7
gully,8.9842229789752e-7
eaves,8.954517129386728e-7
sable,8.88029149977814e-7
sedan,8.836876668553966e-7
natal,8.832918956126323e-7
lorry,8.808900823750457e-7
dimer,8.79625504955181e-7
gaunt,8.755336939148064e-7
melon,8.750920193049602e-7
tawny,8.739513332863291e-7
pubic,8.703704443736007e-7
husky,8.687482889481981e-7
exalt,8.664183259283648e-7
telex,8.649383825688466e-7
polio,8.642282344345837e-7
titer,8.63111655966507e-7
meson,8.630247540968514e-7
ulnar,8.627215881917416e-7
trawl,8.62392898875042e-7
scaly,8.614906006422803e-7
taker,8.604097900401237e-7
thyme,8.582889759749677e-7
vista,8.547322297026e-7
speck,8.530385418506951e-7
metro,8.516179903685943e-7
aural,8.507177228756125e-7
tenet,8.483997457909963e-7
areal,8.483898659738887e-7
murky,8.466753477355277e-7
navel,8.445244176829653e-7
robin,8.437942585938924e-7
gable,8.417499092541049e-7
ladle,8.370001660030802e-7
stint,8.349897176995712e-7
fiend,8.293400876726579e-7
aphid,8.290464516785984e-7
verso,8.281028337644027e-7
borax,8.273773606774898e-7
adobe,8.260625149743657e-7
sheen,8.250230497698457e-7
roman,8.180887868050023e-7
leash,8.172005364856643e-7
stunt,8.16811151907455e-7
conic,8.157759250127596e-7
erode,8.126781035066295e-7
stave,8.125116694894265e-7
aster,8.120021737562131e-7
gamut,8.108438702529629e-7
downy,8.082519839800184e-7
taxis,8.070126264555173e-7
matte,8.06733034138931e-7
rosin,8.054878970898116e-7
tarry,8.038602813495907e-7
elude,8.028513292079562e-7
cello,8.017991261896866e-7
gaudy,8.00812844308863e-7
tardy,7.986568993096988e-7
trump,7.969547317911503e-7
posit,7.962533925640556e-7
chili,7.957662323599967e-7
mummy,7.931045194543492e-7
endow,7.896586524982862e-7
leaky,7.87709517589845e-7
squid,7.848037730673447e-7
crypt,7.838554470251379e-7
tamed,7.833559643936284e-7
bower,7.829250754911714e-7
plush,7.805442365893648e-7
prune,7.805168433423425e-7
froth,7.803105352178591e-7
duchy,7.797555142178343e-7
quill,7.767569952493118e-7
lurid,7.722622505602646e-7
cacao,7.71786561147367e-7
tongs,7.707632611848436e-7
grunt,7.680599613746979e-7
loath,7.661746639439447e-7
slimy,7.644735003578754e-7
basil,7.639668654633886e-7
ileum,7.631536607071172e-7
adage,7.587171816214267e-7
eater,7.580603796805013e-7
lousy,7.578165442792594e-7
forte,7.575413465887352e-7
aegis,7.559724438365361e-7
amity,7.554858229818028e-7
stink,7.545611730241164e-7
knack,7.529092021295298e-7
foggy,7.519481663524626e-7
horde,7.508368534034029e-7
hoary,7.497699052669517e-7
plumb,7.479581915270359e-7
khaki,7.471909797563466e-7
flair,7.466526073340345e-7
petal,7.432851884626938e-7
arbor,7.421778433875777e-7
dodge,7.419437981611024e-7
churn,7.414930458936195e-7
clove,7.411091521310491e-7
sigma,7.405501045142908e-7
sheaf,7.37523016746004e-7
grout,7.34741520661596e-7
sonar,7.325589222583518e-7
roost,7.312533746198812e-7
waltz,7.307899946904454e-7
atone,7.286110243345261e-7
riser,7.268449024391081e-7
vigil,7.262975044447727e-7
harem,7.262000333525477e-7
livid,7.261789979035714e-7
diner,7.236622217959508e-7
quell,7.227796825288706e-7
terse,7.220546086418163e-7
thump,7.193655692716794e-7
apace,7.166004781191591e-7
bough,7.142897972812473e-7
copra,7.115586754675062e-7
adieu,7.101758122182739e-7
flick,7.087662910174233e-7
bared,7.077073428068012e-7
trier,7.067860678356143e-7
acrid,7.06279935045697e-7
ebony,7.05317956064674e-7
larch,7.052820288053692e-7
mower,7.01015910426214e-7
rugby,6.994301992024601e-7
afoot,6.980311146426886e-7
guano,6.969000724772228e-7
bolus,6.958462231459886e-7
apnea,6.954184045781072e-7
heady,6.951881042357257e-7
sniff,6.942528202273636e-7
burly,6.940965718445506e-7
junta,6.937385986392033e-7
whisk,6.931219005629762e-7
knave,6.925964762108018e-7
clout,6.90238749760947e-7
chore,6.875519507584806e-7
craze,6.873982134857809e-7
scape,6.859639726164846e-7
spiny,6.857662119832854e-7
alder,6.841567995131437e-7
beige,6.828310608480787e-7
felon,6.820637966752182e-7
bogus,6.814847028592735e-7
posse,6.806606992949084e-7
grist,6.802228293831877e-7
udder,6.799589597471731e-7
lusty,6.797902898354089e-7
spurt,6.783667469733351e-7
kinda,6.760882108697866e-7
revel,6.738178955164204e-7
boxer,6.735824191852004e-7
xylem,6.686032011896549e-7
prong,6.673506579593796e-7
torus,6.661602525112396e-7
musty,6.658938564577928e-7
budge,6.654438904972695e-7
dryly,6.654407186012824e-7
throb,6.642415248417394e-7
whine,6.636058943376088e-7
savvy,6.634965496060693e-7
domed,6.59001574999037e-7
plaid,6.557596600461221e-7
fries,6.532458493214928e-7
louse,6.530970603348006e-7
holly,6.520040049865076e-7
omega,6.510784069839971e-7
usurp,6.502244783218419e-7
glint,6.465659761942933e-7
allot,6.449392757848921e-7
scowl,6.423650430532585e-7
trite,6.411659955616751e-7
gourd,6.410594466876266e-7
flume,6.409190618343942e-7
auger,6.399286823087822e-7
wrest,6.396947325133514e-7
totem,6.369764279317962e-7
inept,6.366255619663806e-7
quits,6.34653987535096e-7
sleet,6.330643747761096e-7
booze,6.322690282131882e-7
mossy,6.286407651394763e-7
viola,6.284107772484499e-7
skate,6.275922457926161e-7
hunch,6.261421992938021e-7
enema,6.257412843972905e-7
noose,6.256817281582141e-7
easel,6.235472277771419e-7
xenon,6.214836370372537e-7
phony,6.214626067631019e-7
delve,6.202615276826781e-7
baton,6.20193210663244e-7
sucks,6.155030344632275e-7
scion,6.148841096544925e-7
leper,6.14466250742255e-7
leach,6.143023700790992e-7
robed,6.130526274703911e-7
smirk,6.112953238119894e-7
manna,6.094968081675678e-7
sloth,6.090572230781976e-7
shred,6.0886419181782e-7
eared,6.058027709172234e-7
belle,6.047617870309289e-7
hefty,6.012201322758756e-7
agate,6.007123924614036e-7
savor,5.988085545968708e-7
banal,5.974933326839425e-7
yearn,5.970610425494131e-7
passe,5.961594771263629e-7
abort,5.945326534923249e-7
vouch,5.939169173588053e-7
knoll,5.930823387145093e-7
daisy,5.890782393951318e-7
moody,5.878993918553631e-7
shyly,5.877536495567756e-7
putty,5.870302950071763e-7
beget,5.868612798947188e-7
smite,5.863974630893106e-7
bugle,5.85279976911639e-7
quack,5.842470449272442e-7
biota,5.833437525795234e-7
ambit,5.821123769807658e-7
forgo,5.818868177148995e-7
dandy,5.817368520508341e-7
eject,5.815504770795484e-7
twain,5.805415249379139e-7
limbo,5.793999471702958e-7
clime,5.764055508266673e-7
trope,5.752968892671734e-7
snort,5.744607059111677e-7
emery,5.744560214740982e-7
scold,5.734255652006113e-7
quake,5.716963778295852e-7
binge,5.701952995457695e-7
abhor,5.679266113700455e-7
droop,5.638034606778139e-7
theta,5.597309038713583e-7
rabid,5.579186710859958e-7
stile,5.572924565837141e-7
zebra,5.560487847664633e-7
adder,5.558733980243108e-7
grits,5.540994374889094e-7
wring,5.527807840220173e-7
talus,5.520830798801007e-7
flirt,5.51064201527251e-7
pubis,5.508631676428208e-7
surly,5.506142977318212e-7
dregs,5.500310129613837e-7
whiff,5.499918538573796e-7
tepid,5.446137176560477e-7
amour,5.442121654330847e-7
cramp,5.42146629235686e-7
gusto,5.41604028438531e-7
chime,5.410439422535617e-7
disco,5.406266754621193e-7
guile,5.405950515890233e-7
pecan,5.40571914764553e-7
cased,5.403702840892016e-7
balmy,5.391114200080495e-7
mumps,5.355640918392002e-7
canto,5.34949279794843e-7
taunt,5.344058328676782e-7
erupt,5.296512526544908e-7
sally,5.29038282854272e-7
offal,5.265882715049867e-7
elves,5.265726246852629e-7
dross,5.264757452010163e-7
denim,5.255921326679223e-7
wryly,5.241061195801575e-7
elegy,5.202303701694482e-7
retro,5.201489846668101e-7
auxin,5.196527388228177e-7
tulip,5.190106847461845e-7
jerky,5.183287543209311e-7
covet,5.183017269550583e-7
lurch,5.170498780496135e-7
miser,5.158842575450526e-7
pupal,5.158035983471273e-7
feral,5.149670123555637e-7
glean,5.143532605142143e-7
odium,5.126707810206801e-7
condo,5.124529006193989e-7
jihad,5.122323768640421e-7
rouge,5.109828537143162e-7
saver,5.099816317330934e-7
roomy,5.049858993526417e-7
nanny,5.049265573927608e-7
gruff,5.044877754576902e-7
razed,5.023291612103775e-7
twill,5.022910117761665e-7
lithe,4.978475278123959e-7
grimy,4.975546873090122e-7
skunk,4.971793583092674e-7
tubal,4.971549146496843e-7
swoop,4.965979863776837e-7
fitly,4.940286474720356e-7
bursa,4.918170540142881e-7
puffy,4.901387185401714e-7
specs,4.898630202896051e-7
glade,4.891458624364869e-7
acorn,4.889270999874548e-7
furry,4.888134452239787e-7
heron,4.867510397244431e-7
waver,4.854646014578936e-7
mauve,4.847352944511616e-7
ergot,4.841269679860049e-7
crumb,4.83826629227409e-7
quire,4.835586356460597e-7
spate,4.819906361205694e-7
crepe,4.761664078330429e-7
demur,4.7527468679362514e-7
lumpy,4.752430152835085e-7
